"","edge","mean","pattern"
"754",0.592421,0.089877,-2.554256
"755",0.700972,0.114595,-1.271291
"756",0.588638,0.101024,4.17402
"757",0.652598,0.101311,1.902033
"758",0.532022,0.112166,5.286041
"759",0.679473,0.11795,3.338338
"760",0.622928,0.105246,-2.85377
"761",0.588518,0.121403,-6.59395
"762",0.634732,0.125174,-6.334407
"763",0.510214,0.128058,6.468767
"764",0.661929,0.128051,2.596536
"765",0.684333,0.102336,-2.833266
"766",0.614952,0.113574,-0.85967
"767",0.674482,0.109462,-1.092787
"768",0.783037,0.09072,2.947582
"769",0.718015,0.106484,-0.350427
"770",0.62707,0.113587,-1.221524
"771",0.592677,0.104088,0.604804
"772",0.651474,0.094119,0.506177
"773",0.546006,0.097096,-0.868323
"774",0.622774,0.098454,-3.338134
"775",0.630301,0.102305,-1.167685
"776",0.574985,0.098167,-1.081735
"777",0.754843,0.097489,-1.230193
"778",0.612723,0.130674,4.995452
"779",0.683067,0.107606,-2.863808
"780",0.622164,0.099944,1.811699
"781",0.785486,0.111898,-0.968081
"782",0.605513,0.111459,3.500811
"783",0.62866,0.134229,-1.767715
"784",0.635121,0.099478,2.080777
"785",0.721351,0.098827,0.910625
"786",0.777317,0.110404,-2.54281
"787",0.687075,0.116666,-1.801711
"788",0.590018,0.106279,-2.483493
"789",0.651473,0.130736,-3.41678
"790",0.570505,0.113696,0.40324
"791",0.810371,0.116629,-1.556828
"792",0.650089,0.130579,-0.335378
"793",0.588707,0.116105,-1.628428
"794",0.73404,0.113099,0.459232
"795",0.565781,0.098204,-0.764784
"796",0.690018,0.101894,1.461491
"797",0.664509,0.123218,1.905838
"798",0.653768,0.106714,1.969347
"799",0.704109,0.119119,0.440233
"800",0.759185,0.101909,-1.293129
"801",0.531056,0.112961,-0.664459
"802",0.539457,0.112099,0.914221
"803",0.625275,0.107863,1.333589
"804",0.605686,0.111264,-0.071138
"805",0.718878,0.114798,-0.478705
"806",0.636936,0.115435,-1.087793
"807",0.580242,0.102864,0.516632
"808",0.573967,0.097538,-1.676449
"809",0.581981,0.103724,-0.906232
"810",0.611704,0.106524,-0.37091
"811",0.669736,0.126591,-5.26793
"812",0.600598,0.098034,-3.334203
"813",0.643746,0.109015,-4.565939
"814",0.589105,0.115814,2.719886
"815",0.680491,0.104678,0.394682
"816",0.643044,0.114148,-3.703905
"817",0.715687,0.129014,3.546153
"818",0.574064,0.112501,-5.084604
"819",0.600093,0.122565,-6.782504
"820",0.566827,0.117011,-9.184259
"821",0.558013,0.187692,-3.358829
"822",0.591732,0.133143,-1.153974
"823",0.60783,0.117019,6.309012
"824",0.644358,0.137103,-7.922448
"825",0.613102,0.103061,-6.118635
"826",0.582256,0.11812,-1.754775
"827",0.631225,0.102924,-0.633757
"828",0.622245,0.144938,-8.72438
"829",0.579718,0.118105,-6.018064
"830",0.609068,0.093132,0.608407
"831",0.65517,0.128502,9.956013
"832",0.647969,0.095126,5.695978
"833",0.863716,0.11088,-6.194895
"834",0.62953,0.10844,2.768493
"835",0.659935,0.107242,-2.021849
"836",0.716383,0.123708,3.462978
"837",0.608888,0.096113,1.74599
"838",0.771663,0.094958,-2.016279
"839",0.805359,0.130612,-2.730605
"840",0.771598,0.10495,-4.344202
"841",0.633853,0.112573,-0.009941
"842",0.690743,0.113813,1.562862
"843",0.711467,0.126134,-1.280439
"844",0.591424,0.135793,-2.504873
"845",0.69791,0.121796,1.24176
"846",0.763602,0.115718,-0.123904
"847",0.86845,0.126009,-7.35332
"848",0.645814,0.137464,-24.173406
"849",0.627553,0.110342,0.755856
"850",0.657127,0.105769,-2.607164
"851",0.940581,0.106205,3.796514
"852",0.620588,0.102865,2.060263
"853",0.863569,0.110003,-3.237594
"854",0.603867,0.106685,2.048531
"855",0.751323,0.11075,-4.329531
"856",0.844256,0.109316,-1.715474
"857",0.587716,0.136926,-6.027976
"858",0.635134,0.125089,7.024522
"859",0.867409,0.126775,-4.113514
"860",0.777178,0.095391,1.205308
"861",0.587572,0.123009,7.886991
"862",0.653575,0.096819,-0.964138
"863",0.692646,0.098603,2.48137
"864",0.750468,0.097671,-1.939137
"865",0.774237,0.125712,-5.649384
"866",0.700975,0.127324,-10.034452
"867",0.951718,0.099763,0.729717
"868",0.641476,0.108805,1.861947
"869",0.670621,0.126433,6.767091
"870",0.666794,0.098668,-1.456899
"871",0.66089,0.11659,-2.105983
"872",0.733297,0.136168,3.32736
"873",0.627617,0.121294,4.613264
"874",0.688532,0.102278,4.298697
"875",0.570298,0.131884,1.552233
"876",0.712837,0.110825,1.405341
"877",0.625477,0.116035,-5.491663
"878",0.78362,0.134336,4.571615
"879",0.695799,0.116423,4.55895
"880",0.609356,0.12427,10.580009
"881",0.803991,0.100194,-0.163369
"882",0.539423,0.106033,-0.409763
"883",0.622109,0.12646,1.096472
"884",0.64426,0.1182,-6.94593
"885",0.753885,0.096539,-1.137708
"886",0.818832,0.13509,-2.740243
"887",0.580133,0.099778,-6.078478
"888",0.56243,0.100995,-1.10405
"889",0.680231,0.098708,-1.081731
"890",0.674317,0.10464,4.839433
"891",0.690119,0.1214,1.579174
"892",0.665006,0.125588,-4.991639
"893",0.685053,0.144921,2.009196
"894",0.80409,0.12616,1.948963
"895",0.60715,0.110772,-3.823444
"896",0.81487,0.095282,2.984279
"897",0.736314,0.122393,-2.434499
"898",0.568428,0.114799,1.08918
"899",0.626583,0.122082,3.108946
"900",0.873454,0.112496,5.431136
"901",0.794994,0.145042,25.824352
"902",0.791696,0.13248,-2.865022
"903",0.652824,0.105432,0.219151
"904",0.663724,0.105726,-1.037817
"905",0.590631,0.10551,2.744316
"906",0.673187,0.123075,0.625801
"907",0.707023,0.117111,-1.532634
"908",0.688491,0.108052,1.02984
"909",0.660568,0.120095,-7.794346
"910",0.66553,0.124727,1.490382
"911",0.719236,0.127042,1.374886
"912",0.575178,0.095264,-1.452374
"913",0.637311,0.12371,-3.380828
"914",0.678069,0.107341,1.484391
"915",0.668941,0.129459,4.023317
"916",0.652947,0.104334,-0.517339
"917",0.659517,0.089188,-1.046035
"918",0.675499,0.107905,0.753888
"919",0.68881,0.110117,0.220909
"920",0.823942,0.139586,-10.046688
"921",0.625439,0.10022,-0.080095
"922",0.587626,0.103506,1.412547
"923",0.89358,0.127585,-1.951448
"924",0.697216,0.122039,-1.788639
"925",0.663486,0.132956,-10.001012
"926",0.706936,0.09884,-4.237787
"927",0.677479,0.1204,-4.536783
"928",0.704646,0.118075,3.505293
"929",0.623565,0.101392,0.489738
"930",0.619029,0.108912,8.128393
"931",0.685343,0.110524,-2.724945
"932",0.548882,0.127778,10.185787
"933",0.635807,0.128849,-0.289533
"934",0.643305,0.108734,1.202266
"935",0.739169,0.101121,4.074023
"936",0.733927,0.136806,-0.670868
"937",0.724964,0.126664,-2.285679
"938",0.775862,0.127836,0.855663
"939",0.653273,0.133841,4.863853
"940",0.621331,0.124542,0.480245
"941",0.648658,0.122774,-3.520202
"942",0.701852,0.121165,-0.908017
"943",0.632085,0.100584,2.606947
"944",0.64894,0.094934,1.428957
"945",0.711485,0.122023,0.7741
"946",0.60484,0.124194,-0.13608
"947",0.590183,0.116717,13.912584
"948",0.625686,0.120792,0.552484
"949",0.897561,0.120808,-0.462056
"950",0.584507,0.128691,3.00317
"951",0.580715,0.117391,6.650887
"952",0.512164,0.103172,1.753022
"953",0.610062,0.109332,2.918535
"954",0.625331,0.115868,1.732446
"955",0.570514,0.105283,-3.288688
"956",0.625553,0.104745,2.510895
"957",0.601865,0.128299,6.406605
"958",0.875783,0.105976,0.204776
"959",0.639592,0.129324,3.184132
"960",0.653267,0.111762,-0.901706
"961",0.608759,0.093698,-0.829534
"962",0.640686,0.090176,-0.646216
"963",0.688476,0.101156,1.362813
"964",0.604475,0.109331,-0.686417
"965",0.636451,0.111947,2.01525
"966",0.644031,0.096358,-6.839299
"967",0.855348,0.108527,1.391802
"968",0.63177,0.104098,6.624483
"969",0.548761,0.111642,-6.764428
"970",0.629056,0.140668,-8.807861
"971",0.598485,0.131757,20.223535
"972",0.668808,0.099964,-2.36164
"973",0.568161,0.100448,-11.248567
"974",0.641358,0.12175,-2.227694
"975",0.674254,0.106921,-0.637316
"976",0.51494,0.131344,4.852314
"977",0.618025,0.123609,-0.530709
"978",0.595003,0.101917,2.240503
"979",0.620584,0.089193,-3.809705
"980",0.676543,0.107653,-3.750609
"981",0.745182,0.110243,-0.639907
"982",0.579534,0.128937,-2.30048
"983",0.632869,0.114563,-5.398286
"984",0.764604,0.098944,0.240678
"985",0.818819,0.113445,5.192516
"986",0.664114,0.099054,-4.314093
"987",0.600279,0.098607,10.018659
"988",0.653304,0.109371,0.503995
"989",0.65241,0.101103,-5.815268
"990",0.721704,0.10517,-2.293375
"991",0.692778,0.109238,0.973621
"992",0.776806,0.091043,3.557454
"993",0.633036,0.109012,-3.583265
"994",0.693418,0.117541,-0.433223
"995",0.59316,0.110478,3.166513
"996",0.689683,0.122765,1.979852
"997",0.629697,0.117772,0.596994
"998",0.658719,0.125,-1.865901
"999",0.64269,0.102231,4.349076
"1000",0.778129,0.096655,1.660105
"1001",0.827807,0.12628,3.702108
"1002",0.5253,0.113975,-10.818134
"1003",0.645085,0.128006,-0.103376
"1004",0.622993,0.130193,-7.01123
"1005",0.751638,0.125878,-4.330748
"1006",0.61232,0.12039,-5.006511
"1007",0.644931,0.127785,4.395655
"1008",0.744697,0.107643,0.435112
"1009",0.632758,0.102799,-3.711606
"1010",0.759311,0.129674,1.216268
"1011",0.637944,0.117151,-1.602711
"1012",0.628908,0.118928,-3.279816
"1013",0.664265,0.121442,2.245322
"1014",0.651609,0.099232,-4.859855
"1015",0.695295,0.112625,4.767955
"1016",0.63676,0.101598,-4.034162
"1017",0.596294,0.100978,-2.128811
"1018",0.566705,0.100532,-1.512617
"1019",0.818141,0.098819,0.654713
"1020",0.681758,0.118776,-0.467948
"1021",0.602409,0.132816,5.937758
"1022",0.634699,0.132625,-0.034696
"1023",0.960506,0.105259,-0.641198
"1024",0.662185,0.118952,-2.866395
"1025",0.679983,0.100771,-2.264155
"1026",0.804677,0.090624,0.016599
"1027",0.764276,0.124632,-8.951494
"1028",0.909077,0.129186,4.827491
"1029",0.648833,0.119985,4.962866
"1030",0.601207,0.140917,-8.740258
"1031",0.915522,0.13687,-1.130695
"1032",0.604736,0.200017,-9.204848
"1033",0.863527,0.121804,-2.193261
"1034",0.729356,0.125963,-2.331492
"1035",0.651769,0.117089,-1.64291
"1036",0.730073,0.131814,-1.333754
"1037",0.642867,0.124683,-2.580251
"1038",0.728158,0.095757,1.992545
"1039",0.664856,0.116853,-0.316359
"1040",0.575373,0.114582,-1.368412
"1041",0.756607,0.105039,0.611976
"1042",0.574784,0.102971,5.217554
"1043",0.634776,0.113428,2.921678
"1044",0.678118,0.122024,1.597016
"1045",0.670534,0.134568,-2.944936
"1046",0.861798,0.132397,-2.728312
"1047",0.798671,0.127176,5.849766
"1048",0.610453,0.130333,4.105493
"1049",0.759245,0.108532,5.876674
"1050",0.522201,0.142289,-25.325779
"1051",0.694419,0.139201,-3.029862
"1052",0.69779,0.113758,7.528951
"1053",0.478352,0.130599,-0.032371
"1054",0.706301,0.126628,1.287264
"1055",0.593466,0.130716,0.41161
"1056",0.72728,0.132598,-0.310534
"1057",0.627547,0.114723,-0.654576
"1058",0.622568,0.116097,-0.333116
"1059",0.633765,0.090018,2.185975
"1060",0.669317,0.125507,1.806741
"1061",0.893809,0.098346,16.614415
"1062",0.720842,0.111697,-5.182711
"1063",0.584232,0.131526,-3.817989
"1064",0.725082,0.108221,0.820737
"1065",0.631575,0.122455,-8.556905
"1066",0.838817,0.113938,-2.841082
"1067",0.775904,0.135943,2.663997
"1068",0.606536,0.114719,-6.177078
"1069",0.849991,0.109195,-4.66207
"1070",0.597538,0.141284,-4.315549
"1071",0.722909,0.130124,-4.035903
"1072",0.629566,0.123236,0.247348
"1073",0.762465,0.119944,-0.346269
"1074",0.739374,0.119192,0.519316
"1075",0.530825,0.1245,2.883309
"1076",0.723795,0.110955,-0.026662
"1077",0.611499,0.10865,0.265522
"1078",0.58184,0.123732,-2.702142
"1079",0.560318,0.117173,0.272406
"1080",0.538538,0.118968,1.079799
"1081",0.575247,0.118983,-4.897306
"1082",0.64436,0.096352,-1.274403
"1083",0.525435,0.100209,1.830698
"1084",0.624014,0.119942,-3.116621
"1085",0.700867,0.103881,-0.18674
"1086",0.681441,0.13014,-2.409624
"1087",0.664067,0.110383,-2.240381
"1088",0.710245,0.093739,0.148915
"1089",0.84304,0.124371,0.544538
"1090",0.610769,0.104464,-0.998225
"1091",0.635853,0.113766,-3.606211
"1092",0.717998,0.133132,0.079325
"1093",0.811035,0.109835,2.097465
"1094",0.593211,0.12905,-1.884052
"1095",0.579508,0.108508,0.393185
"1096",0.66157,0.131901,-2.753745
"1097",0.699082,0.128404,-1.975503
"1098",0.633335,0.110817,0.304374
"1099",0.616214,0.108277,-1.819821
"1100",0.745102,0.115596,-0.656958
"1101",0.619242,0.121138,0.562789
"1102",0.636782,0.119913,-2.290014
"1103",0.641866,0.108639,-0.458487
"1104",0.666753,0.11592,-0.199886
"1105",0.584605,0.124563,-2.464374
"1106",0.648674,0.115124,1.32934
"1107",0.613401,0.111404,3.596135
"1108",0.669246,0.128062,-2.964809
"1109",0.80538,0.106872,-2.463704
"1110",0.622424,0.106664,-0.26595
"1111",0.666188,0.099818,0.054086
"1112",0.651501,0.124114,0.945159
"1113",0.722891,0.120687,-0.114417
"1114",0.535811,0.131515,-3.912938
"1115",0.892606,0.096915,-0.511174
"1116",0.681183,0.126973,1.337086
"1117",0.712157,0.121475,-1.782209
"1118",0.827028,0.129903,0.59415
"1119",0.6629,0.1334,-0.060046
"1120",0.674138,0.116861,-0.476274
"1121",0.663253,0.107249,-1.699303
"1122",0.747202,0.135115,-0.142509
"1123",0.703931,0.139019,-13.602674
"1124",0.785838,0.099855,0.718885
"1125",0.621595,0.098812,7.123432
"1126",0.901835,0.13764,0.568754
"1127",0.759556,0.10584,-0.149038
"1128",0.844469,0.136193,1.856913
"1129",0.751411,0.153968,-4.179473
"1130",0.670787,0.107347,-1.397126
"1131",0.624943,0.122977,19.259095
"1132",0.717995,0.11723,-14.772234
"1133",0.771581,0.118006,1.914108
"1134",0.650534,0.130687,4.652319
"1135",0.748232,0.120573,-0.706044
"1136",0.589056,0.096392,-8.6597
"1137",0.532875,0.116846,8.547193
"1138",0.69828,0.105475,-4.213141
"1139",0.576462,0.125493,-13.73848
"1140",0.841698,0.124226,7.679829
"1141",0.752485,0.123612,3.21744
"1142",0.634779,0.116982,2.949728
"1143",0.599647,0.128836,1.802092
"1144",0.820529,0.122802,0.824273
"1145",0.610789,0.116001,-13.136674
"1146",0.711799,0.121739,-2.79223
"1147",0.602871,0.112526,-5.479475
"1148",0.714402,0.12531,-3.795441
"1149",0.66494,0.118968,1.787618
"1150",0.849043,0.130652,-1.467889
"1151",0.61621,0.110467,-6.215258
"1152",0.59699,0.112543,-5.585317
"1153",0.738161,0.105664,-0.386079
"1154",0.596707,0.099752,-1.528698
"1155",0.603132,0.098868,0.887389
"1156",0.617733,0.112238,-4.16016
"1157",0.594066,0.132533,-0.625702
"1158",0.682697,0.131734,1.860814
"1159",0.653378,0.134965,-6.624593
"1160",0.689921,0.129909,-29.610769
"1161",0.708375,0.111074,0.989501
"1162",0.658809,0.129748,3.247683
"1163",0.655759,0.095184,0.198944
"1164",0.663194,0.107325,0.779201
"1165",0.693361,0.102902,3.703886
"1166",0.645914,0.102622,2.759527
"1167",0.733996,0.106387,0.441919
"1168",0.707043,0.098605,-3.792645
"1169",0.735641,0.1199,-1.301064
"1170",0.607654,0.096765,-3.044874
"1171",0.595163,0.13275,-10.576544
"1172",0.581854,0.116248,5.868923
"1173",0.629438,0.108074,2.787517
"1174",0.602334,0.114545,2.127755
"1175",0.86856,0.105689,-1.221721
"1176",0.623081,0.123831,-4.593804
"1177",0.632208,0.118385,-2.912704
"1178",0.764475,0.11027,7.236454
"1179",0.607894,0.115112,-2.957355
"1180",0.708312,0.110849,-0.913075
"1181",0.553976,0.116414,-5.428712
"1182",0.602625,0.0954,1.152334
"1183",0.647501,0.110175,-2.031826
"1184",0.639532,0.106433,-3.146823
"1185",0.643427,0.128592,1.496491
"1186",0.604427,0.118635,2.678741
"1187",0.585541,0.106196,0.553139
"1188",0.633034,0.1102,-1.687989
"1189",0.736254,0.124197,2.408312
"1190",0.747286,0.131617,0.406794
"1191",0.642281,0.129344,3.75535
"1192",0.602106,0.13086,4.606976
"1193",0.573362,0.113269,-4.300047
"1194",0.547159,0.111664,-6.45987
"1195",0.657279,0.124967,-2.711313
"1196",0.627892,0.129264,-3.151849
"1197",0.561289,0.130289,-0.39741
"1198",0.687635,0.116769,2.655688
"1199",0.642467,0.10822,0.18916
"1200",0.577488,0.123833,3.958376
"1201",0.717648,0.097125,3.067593
"1202",0.593995,0.107639,2.916483
"1203",0.689002,0.132735,2.797726
"1204",0.619661,0.114047,-2.563822
"1205",0.711931,0.132017,-2.711382
"1206",0.605851,0.101625,-2.684678
"1207",0.783913,0.104912,0.938835
"1208",0.746871,0.123945,-0.210173
"1209",0.672885,0.131286,-3.496752
"1210",0.529323,0.106624,-1.794645
"1211",0.4909,0.133494,0.731161
"1212",0.512268,0.129482,2.172332
"1213",0.653993,0.103644,1.545324
"1214",0.612748,0.124836,-3.69267
"1215",0.522338,0.127882,1.391392
"1216",0.685432,0.106509,-0.111551
"1217",0.520133,0.123011,0.991996
"1218",0.565286,0.126412,1.812516
"1219",0.56014,0.108758,-1.819298
"1220",0.639927,0.128257,2.357215
"1221",0.583602,0.108352,0.574226
"1222",0.796928,0.114695,0.875449
"1223",0.664748,0.098555,-2.205008
"1224",0.619371,0.118587,0.796805
"1225",0.52333,0.100004,0.45327
"1226",0.534503,0.104102,-0.119402
"1227",0.818137,0.119451,-0.14823
"1228",0.575735,0.105193,0.335331
"1229",0.67368,0.126696,-3.31716
"1230",0.684289,0.117135,-2.882566
"1231",0.773559,0.117028,-1.461524
"1232",0.665013,0.126252,1.178143
"1233",0.577338,0.121285,-1.695995
"1234",0.65948,0.129782,1.119043
"1235",0.420789,0.109674,0.526387
"1236",0.660231,0.131036,-1.605479
"1237",0.751456,0.116466,-1.423317
"1238",0.605519,0.130727,-1.721708
"1239",0.743231,0.12244,-1.025456
"1240",0.742227,0.11976,-2.534822
"1241",0.7866,0.114309,-1.653385
"1242",0.547768,0.112925,-2.567731
"1243",0.593027,0.124585,-1.430746
"1244",0.679888,0.121762,2.2658
"1245",0.670562,0.121257,1.486587
"1246",0.683819,0.10479,1.755925
"1247",0.667709,0.112656,-2.743588
"1248",0.500394,0.13344,-0.596259
"1249",0.670595,0.11586,0.648232
"1250",0.832064,0.124629,-1.725763
"1251",0.703875,0.128702,-3.025986
"1252",0.610406,0.126668,-0.804649
"1253",0.649769,0.129786,-1.266979
"1254",0.608846,0.115425,-1.584915
"1255",0.562254,0.114061,-0.866606
"1256",0.580069,0.11667,-0.576196
"1257",0.590319,0.097152,1.310736
"1258",0.605299,0.10264,0.079176
"1259",0.5708,0.136996,1.914452
"1260",0.579227,0.121215,0.478355
"1261",0.612883,0.12425,-1.991758
"1262",0.541727,0.127808,-0.369635
"1263",0.728643,0.117975,-3.23656
"1264",0.749546,0.111633,1.493295
"1265",0.695404,0.129573,1.625922
"1266",0.602733,0.123074,2.576844
"1267",0.674414,0.131404,1.819938
"1268",0.693459,0.12496,0.200366
"1269",0.539587,0.124077,0.136409
"1270",0.848404,0.11582,-0.376014
"1271",0.606427,0.118889,1.1064
"1272",0.745753,0.124921,1.252266
"1273",0.598546,0.111166,-0.205063
"1274",0.53866,0.106344,-0.053222
"1275",0.599947,0.132408,-0.650209
"1276",0.572058,0.1339,-6.044121
"1277",0.693735,0.135115,1.125221
"1278",0.628203,0.096449,0.502282
"1279",0.717798,0.104782,-0.680519
"1280",0.619075,0.110015,0.446096
"1281",0.679865,0.122134,3.979657
"1282",0.584647,0.121444,-4.486517
"1283",0.839734,0.126481,-0.867423
"1284",0.628134,0.128199,0.667768
"1285",0.517105,0.106721,-0.856234
"1286",0.530922,0.125667,-5.884966
"1287",0.582495,0.129226,0.37613
"1288",0.575252,0.113752,3.13676
"1289",0.586438,0.117114,1.475282
"1290",0.613313,0.104606,0.987504
"1291",0.593368,0.129953,-3.521556
"1292",0.539555,0.135818,-7.686066
"1293",0.597587,0.119984,-1.987467
"1294",0.621891,0.130789,-0.234555
"1295",0.769034,0.12578,-1.236863
"1296",0.860084,0.121427,-1.119746
"1297",0.718711,0.10467,2.598276
"1298",0.592426,0.125082,3.105478
"1299",0.648691,0.108558,-0.999124
"1300",0.598294,0.12336,2.102791
"1301",0.582314,0.114116,0.298167
"1302",0.612785,0.108033,-1.317568
"1303",0.744058,0.119368,0.26482
"1304",0.578097,0.122557,1.752969
"1305",0.698175,0.11231,1.239582
"1306",0.626021,0.134605,-0.678327
"1307",0.506999,0.12506,0.565378
"1308",0.647651,0.130692,-1.459512
"1309",0.715712,0.105848,0.195645
"1310",0.639257,0.104374,2.26248
"1311",0.582331,0.115135,-4.413804
"1312",0.609694,0.131377,-2.892058
"1313",0.615743,0.127041,-0.734024
"1314",0.65316,0.105933,2.438501
"1315",0.597941,0.116383,1.468047
"1316",0.696182,0.110512,2.100827
"1317",0.743373,0.113417,0.353866
"1318",0.67766,0.121235,2.229127
"1319",0.54166,0.136271,-11.339692
"1320",0.792513,0.112636,-1.611489
"1321",0.760697,0.100438,-3.627276
"1322",0.540689,0.13283,-3.932403
"1323",0.834482,0.119498,2.736717
"1324",0.676956,0.113778,-1.450544
"1325",0.602476,0.125125,-0.209407
"1326",0.642039,0.135998,-1.282591
"1327",0.493208,0.124388,4.187289
"1328",0.590377,0.123444,-2.301208
"1329",0.836369,0.122244,2.951986
"1330",0.581808,0.120497,2.807341
"1331",0.658298,0.109878,1.42742
"1332",0.629134,0.127177,1.888959
"1333",0.605629,0.115368,-2.104188
"1334",0.538825,0.1229,-2.316685
"1335",0.540909,0.121582,1.514985
"1336",0.621472,0.122319,-0.949874
"1337",0.579312,0.120224,-0.846329
"1338",0.610609,0.119164,0.194084
"1339",0.636508,0.117345,2.561204
"1340",0.582732,0.13023,-2.394664
"1341",0.698867,0.115282,-2.946711
"1342",0.609584,0.104258,0.227565
"1343",0.685602,0.102903,-1.679985
"1344",0.619211,0.121913,-1.273904
"1345",0.573831,0.126024,1.087245
"1346",0.59632,0.095038,0.805003
"1347",0.651145,0.123651,-0.65849
"1348",0.591885,0.096739,3.989849
"1349",0.696393,0.118703,-2.282498
"1350",0.642697,0.109341,-3.88535
"1351",0.579744,0.110672,-1.165449
"1352",0.567114,0.114363,0.057983
"1353",0.593296,0.106546,-0.660923
"1354",0.615749,0.108841,6.31884
"1355",0.659847,0.111238,1.018209
"1356",0.612822,0.103912,0.147708
"1357",0.665037,0.119847,-1.821457
"1358",0.68621,0.099642,-1.535909
"1359",0.697825,0.113078,-0.608407
"1360",0.568281,0.115428,-4.171991
"1361",0.596118,0.129036,3.551815
"1362",0.740526,0.100519,-1.248214
"1363",0.634128,0.121261,-1.536702
"1364",0.677923,0.125895,3.408221
"1365",0.633339,0.127408,4.264773
"1366",0.639747,0.127578,3.186297
"1367",0.55479,0.126495,4.050578
"1368",0.735969,0.135334,-0.233854
"1369",0.639696,0.120736,2.377352
"1370",0.597719,0.102715,3.224352
"1371",0.638899,0.09874,-0.803425
"1372",0.845832,0.122575,3.853065
"1373",0.761577,0.12423,-1.288469
"1374",0.632779,0.12958,1.138336
"1375",0.637069,0.124751,1.945811
"1376",0.628236,0.104351,-2.517302
"1377",0.632991,0.114709,2.086107
"1378",0.583451,0.097883,6.476615
"1379",0.477666,0.1277,-4.611819
"1380",0.922897,0.112964,-1.164197
"1381",0.616006,0.12004,1.282787
"1382",0.650265,0.120146,-1.792554
"1383",0.599607,0.127518,3.458416
"1384",0.650518,0.126488,1.557872
"1385",0.615493,0.126996,-1.967449
"1386",0.584189,0.127682,2.347576
"1387",0.631719,0.111429,0.538036
"1388",0.649021,0.108854,2.897119
"1389",0.624449,0.11072,-2.399793
"1390",0.680453,0.101775,1.070414
"1391",0.569136,0.114087,0.460963
"1392",0.662138,0.109534,2.296661
"1393",0.662965,0.10212,-0.875812
"1394",0.73733,0.105608,-2.524041
"1395",0.55355,0.125586,7.762315
"1396",0.730552,0.102098,1.52317
"1397",0.661707,0.104628,0.733204
"1398",0.690988,0.116486,-2.530696
"1399",0.659155,0.111793,1.884965
"1400",0.783701,0.129827,-0.90333
"1401",0.686184,0.097435,2.73884
"1402",0.59655,0.098685,1.19099
"1403",0.744004,0.103153,0.984593
"1404",0.76209,0.124835,-2.355446
"1405",0.639512,0.133204,1.472484
"1406",0.695462,0.125307,-2.560027
"1407",0.758795,0.117092,2.873124
"1408",0.565798,0.130442,-3.700545
"1409",0.502317,0.105082,2.174127
"1410",0.668681,0.110834,2.944096
"1411",0.722341,0.101515,-0.057458
"1412",0.806678,0.111364,1.370638
"1413",0.627213,0.099698,1.65996
"1414",0.658752,0.117245,-3.563652
"1415",0.652778,0.130877,0.018551
"1416",0.626664,0.100231,2.464681
"1417",0.824457,0.126761,-1.090884
"1418",0.751547,0.138822,-4.414833
"1419",0.784589,0.115035,-0.913303
"1420",0.6844,0.134239,0.365316
"1421",0.679179,0.132727,-0.240213
"1422",0.622348,0.131603,0.249319
"1423",0.527017,0.126961,5.098588
"1424",0.87018,0.116535,-1.370883
"1425",0.654455,0.129138,-1.938521
"1426",0.601485,0.131912,-1.286613
"1427",0.648835,0.123218,2.646683
"1428",0.579511,0.117243,-5.083351
"1429",0.617649,0.129252,-0.163823
"1430",0.69488,0.130306,2.825484
"1431",0.580089,0.118115,-0.685885
"1432",0.581249,0.114564,-1.187916
"1433",0.571166,0.118514,2.103364
"1434",0.629188,0.104043,4.559389
"1435",0.601832,0.130714,1.512918
"1436",0.592025,0.115009,-6.916589
"1437",0.675173,0.110011,-3.973429
"1438",0.654484,0.128069,-4.093634
"1439",0.664829,0.129272,-0.591135
"1440",0.60117,0.098789,-4.404369
"1441",0.619065,0.112888,0.414186
"1442",0.712579,0.114637,-0.0277
"1443",0.633662,0.118529,1.246546
"1444",0.626602,0.113507,-3.658432
"1445",0.704559,0.108206,1.280314
"1446",0.633795,0.104745,1.182789
"1447",0.665872,0.120391,-0.4248
"1448",0.580667,0.112741,3.047595
"1449",0.716055,0.129515,1.486279
"1450",0.721944,0.102841,-1.559499
"1451",0.588213,0.114775,2.144672
"1452",0.837667,0.118011,1.367462
"1453",0.594247,0.1069,0.028311
"1454",0.637681,0.12103,1.638005
"1455",0.606763,0.116969,-2.14387
"1456",0.68302,0.108425,0.960294
"1457",0.649319,0.109093,-0.532959
"1458",0.572746,0.104946,2.576467
"1459",0.679344,0.116498,-2.420873
"1460",0.639323,0.106717,-3.341514
"1461",0.727492,0.102821,-2.4764
"1462",0.716031,0.126887,-0.382993
"1463",0.576405,0.120041,3.926204
"1464",0.673307,0.101892,-2.765683
"1465",0.544715,0.126477,-0.34619
"1466",0.674978,0.119037,-2.034566
"1467",0.586816,0.15052,-4.057804
"1468",0.692556,0.120553,1.146033
"1469",0.638494,0.123904,2.961807
"1470",0.728854,0.12887,1.999333
"1471",0.747451,0.130235,0.414914
"1472",0.599812,0.108869,-1.761469
"1473",0.670689,0.123987,2.715742
"1474",0.636183,0.130703,-1.057213
"1475",0.624928,0.118016,1.186134
"1476",0.584865,0.098535,-1.696302
"1477",0.588084,0.096781,4.871872
"1478",0.763306,0.099319,-1.645548
"1479",0.625453,0.108849,-1.04031
"1480",0.504771,0.110052,-2.720585
"1481",0.608606,0.10478,-1.538713
